  2.894399065888e+01  -8.951325095536e+00  -1.575060616594e+01  -2.009327012453e+01  -1.380181991636e+01  -1.845979826497e+01  -8.951415342236e+00  -1.726335601823e+01  -2.199953978176e+01  -2.217790570216e+01  -1.775377414311e+01  -2.645476011751e+01
  2.895111192660e+01  -8.990090798690e+00  -1.577022931917e+01  -2.011184960680e+01  -1.382178970545e+01  -1.847474812060e+01  -8.990159742518e+00  -1.727600012811e+01  -2.201295459203e+01  -2.219714139243e+01  -1.776592000823e+01  -2.646708068467e+01
  2.895823319433e+01  -9.028605156923e+00  -1.578965889969e+01  -2.013039596286e+01  -1.384170030558e+01  -1.848967388554e+01  -9.028695533431e+00  -1.728862693454e+01  -2.202632589091e+01  -2.221626022489e+01  -1.777805296836e+01  -2.647939056845e+01
  2.896535446205e+01  -9.066962345093e+00  -1.580891509690e+01  -2.014890938368e+01  -1.386155232525e+01  -1.850457570544e+01  -9.067025556285e+00  -1.730123659794e+01  -2.203965431168e+01  -2.223526427106e+01  -1.779017310870e+01  -2.649168981822e+01
  2.897247572977e+01  -9.105062316501e+00  -1.582801490157e+01  -2.016739005854e+01  -1.388134636353e+01  -1.851945372461e+01  -9.105152593521e+00  -1.731382927602e+01  -2.205294047467e+01  -2.225415555255e+01  -1.780228051349e+01  -2.650397848299e+01
  2.897959699750e+01  -9.143021794823e+00  -1.584697272062e+01  -2.018583817506e+01  -1.390108301023e+01  -1.853430808609e+01  -9.143079370304e+00  -1.732640512383e+01  -2.206618498758e+01  -2.227293604249e+01  -1.781437526607e+01  -2.651625661140e+01
  2.898671826522e+01  -9.180718589415e+00  -1.586580085525e+01  -2.020425391926e+01  -1.392076284608e+01  -1.854913893162e+01  -9.180808556070e+00  -1.733896429382e+01  -2.207938844579e+01  -2.229160766706e+01  -1.782645744888e+01  -2.652852425171e+01
  2.899383953294e+01  -9.218290731220e+00  -1.588450987668e+01  -2.022263747553e+01  -1.394038644295e+01  -1.856394640167e+01  -9.218342766017e+00  -1.735150693590e+01  -2.209255143272e+01  -2.231017230682e+01  -1.783852714346e+01  -2.654078145186e+01
  2.900096080066e+01  -9.255595100213e+00  -1.590310892409e+01  -2.024098902667e+01  -1.395995436398e+01  -1.857873063547e+01  -9.255684562551e+00  -1.736403319753e+01  -2.210567452010e+01  -2.232863179809e+01  -1.785058443049e+01  -2.655302825940e+01
  2.900808206839e+01  -9.292789869471e+00  -1.592160594305e+01  -2.025930875389e+01  -1.397946716378e+01  -1.859349177099e+01  -9.292836456683e+00  -1.737654322371e+01  -2.211875826825e+01  -2.234698793424e+01  -1.786262938978e+01  -2.656526472154e+01
  2.901520333611e+01  -9.329712129749e+00  -1.594000787773e+01  -2.027759683688e+01  -1.399892538859e+01  -1.860822994501e+01  -9.329800909383e+00  -1.738903715710e+01  -2.213180322641e+01  -2.236524246695e+01  -1.787466210028e+01  -2.657749088515e+01
  2.902232460383e+01  -9.366539102110e+00  -1.595832082711e+01  -2.029585345374e+01  -1.401832957644e+01  -1.862294529306e+01  -9.366580332889e+00  -1.740151513804e+01  -2.214480993301e+01  -2.238339710742e+01  -1.788668264012e+01  -2.658970679674e+01
  2.902944587156e+01  -9.403089159103e+00  -1.597655017283e+01  -2.031407878109e+01  -1.403768025732e+01  -1.863763794951e+01  -9.403177091971e+00  -1.741397730461e+01  -2.215777891590e+01  -2.240145352753e+01  -1.789869108659e+01  -2.660191250249e+01
  2.903656713928e+01  -9.439557541628e+00  -1.599470068440e+01  -2.033227299403e+01  -1.405697795333e+01  -1.865230804752e+01  -9.439593505167e+00  -1.742642379267e+01  -2.217071069264e+01  -2.241941336097e+01  -1.791068751617e+01  -2.661410804824e+01
  2.904368840700e+01  -9.475744910734e+00  -1.601277660643e+01  -2.035043626616e+01  -1.407622317882e+01  -1.866695571909e+01  -9.475831845963e+00  -1.743885473593e+01  -2.218360577078e+01  -2.243727820434e+01  -1.792267200455e+01  -2.662629347950e+01
  2.905080967473e+01  -9.511863560416e+00  -1.603078173133e+01  -2.036856876962e+01  -1.409541644057e+01  -1.868158109508e+01  -9.511894343951e+00  -1.745127026597e+01  -2.219646464806e+01  -2.245504961820e+01  -1.793464462663e+01  -2.663846884143e+01
  2.905793094245e+01  -9.547697387071e+00  -1.604871946021e+01  -2.038667067510e+01  -1.411455823790e+01  -1.869618430518e+01  -9.547783185939e+00  -1.746367051233e+01  -2.220928781265e+01  -2.247272912808e+01  -1.794660545650e+01  -2.665063417888e+01
  2.906505221017e+01  -9.583474828222e+00  -1.606659285413e+01  -2.040474215184e+01  -1.413364906284e+01  -1.871076547798e+01  -9.583500517039e+00  -1.747605560251e+01  -2.222207574342e+01  -2.249031822545e+01  -1.795855456753e+01  -2.666278953638e+01
  2.907217347790e+01  -9.618963906723e+00  -1.608440467755e+01  -2.042278336767e+01  -1.415268940026e+01  -1.872532474093e+01  -9.619048441708e+00  -1.748842566202e+01  -2.223482891016e+01  -2.250781836869e+01  -1.797049203229e+01  -2.667493495812e+01
  2.907929474562e+01  -9.654408347322e+00  -1.610215743520e+01  -2.044079448899e+01  -1.417167972801e+01  -1.873986222041e+01  -9.654429024770e+00  -1.750078081445e+01  -2.224754777374e+01  -2.252523098403e+01  -1.798241792263e+01  -2.668707048798e+01
  2.908641601334e+01  -9.689561138479e+00  -1.611985340356e+01  -2.045877568084e+01  -1.419062051701e+01  -1.875437804166e+01  -9.689644292393e+00  -1.751312118150e+01  -2.226023278641e+01  -2.254255746636e+01  -1.799433230967e+01  -2.669919616954e+01
  2.909353728106e+01  -9.724680485544e+00  -1.613749465788e+01  -2.047672710686e+01  -1.420951223146e+01  -1.876887232889e+01  -9.724696233054e+00  -1.752544688301e+01  -2.227288439192e+01  -2.255979918017e+01  -1.800623526379e+01  -2.671131204603e+01
  2.910065854879e+01  -9.759505133265e+00  -1.615508309542e+01  -2.049464892933e+01  -1.422835532890e+01  -1.878334520521e+01  -9.759586798454e+00  -1.753775803700e+01  -2.228550302580e+01  -2.257695746035e+01  -1.801812685465e+01  -2.672341816041e+01
  2.910777981651e+01  -9.794307007318e+00  -1.617262045548e+01  -2.051254130921e+01  -1.424715026035e+01  -1.879779679270e+01  -9.794317904426e+00  -1.755005475972e+01  -2.229808911550e+01  -2.259403361297e+01  -1.803000715122e+01  -2.673551455532e+01
  2.911490108423e+01  -9.828811354186e+00  -1.619010833686e+01  -2.053040440610e+01  -1.426589747046e+01  -1.881222721238e+01  -9.828891431800e+00  -1.756233716568e+01  -2.231064308058e+01  -2.261102891609e+01  -1.804187622177e+01  -2.674760127309e+01
  2.912202235196e+01  -9.863303102871e+00  -1.620754821291e+01  -2.054823837829e+01  -1.428459739758e+01  -1.882663658425e+01  -9.863309227250e+00  -1.757460536770e+01  -2.232316533294e+01  -2.262794462050e+01  -1.805373413389e+01  -2.675967835575e+01
  2.912914361968e+01  -9.897494704795e+00  -1.622494144478e+01  -2.056604338278e+01  -1.430325047391e+01  -1.884102502729e+01  -9.897573104117e+00  -1.758685947691e+01  -2.233565627695e+01  -2.264478195045e+01  -1.806558095448e+01  -2.677174584505e+01
  2.913626488740e+01  -9.931683415719e+00  -1.624228929297e+01  -2.058381957527e+01  -1.432185712562e+01  -1.885539265946e+01  -9.931684843204e+00  -1.759909960283e+01  -2.234811630963e+01  -2.266154210434e+01  -1.807741674979e+01  -2.678380378242e+01
  2.914338615513e+01  -9.965569555714e+00  -1.625959292743e+01  -2.060156711019e+01  -1.434041777291e+01  -1.886973959775e+01  -9.965646193546e+00  -1.761132585337e+01  -2.236054582086e+01  -2.267822625542e+01  -1.808924158541e+01  -2.679585220902e+01
  2.915050742285e+01  -9.999455695709e+00  -1.627685343653e+01  -2.061928614072e+01  -1.435893283017e+01  -1.888406595814e+01  -9.999458873167e+00  -1.762353833487e+01  -2.237294519350e+01  -2.269483555245e+01  -1.810105552627e+01  -2.680789116571e+01
  2.915762869057e+01  -1.003304976971e+01  -1.629407183491e+01  -2.063697681878e+01  -1.437740270607e+01  -1.889837185565e+01  -1.003312456980e+01  -1.763573715216e+01  -2.238531480355e+01  -2.271137112032e+01  -1.811285863667e+01  -2.681992069306e+01
  2.916474995830e+01  -1.006663747088e+01  -1.631124907043e+01  -2.065463929506e+01  -1.439582780365e+01  -1.891265740432e+01  -1.006664494162e+01  -1.764792240855e+01  -2.239765502035e+01  -2.272783406071e+01  -1.812465098028e+01  -2.683194083138e+01
  2.917187122602e+01  -1.009994872534e+01  -1.632838603040e+01  -2.067227371902e+01  -1.441420852044e+01  -1.892692271725e+01  -1.010002161787e+01  -1.766009420587e+01  -2.240996620667e+01  -2.274422545264e+01  -1.813643262015e+01  -2.684395162067e+01
  2.917899249374e+01  -1.013324476309e+01  -1.634548354702e+01  -2.068988023895e+01  -1.443254524855e+01  -1.894116790660e+01  -1.013325619963e+01  -1.767225264452e+01  -2.242224871891e+01  -2.276054635308e+01  -1.814820361869e+01  -2.685595310066e+01
  2.918611376147e+01  -1.016627933924e+01  -1.636254240234e+01  -2.070745900190e+01  -1.445083837476e+01  -1.895539308360e+01  -1.016635026035e+01  -1.768439782349e+01  -2.243450290720e+01  -2.277679779754e+01  -1.815996403775e+01  -2.686794531082e+01
  2.919323502919e+01  -1.019929025281e+01  -1.637956333257e+01  -2.072501015378e+01  -1.446908828061e+01  -1.896959835854e+01  -1.019930534658e+01  -1.769652984038e+01  -2.244672911559e+01  -2.279298080054e+01  -1.817171393855e+01  -2.687992829033e+01
  2.920035629691e+01  -1.023205408719e+01  -1.639654703203e+01  -2.074253383929e+01  -1.448729534254e+01  -1.898378384081e+01  -1.023212297852e+01  -1.770864879142e+01  -2.245892768211e+01  -2.280909635625e+01  -1.818345338173e+01  -2.689190207811e+01
  2.920747756463e+01  -1.026478619054e+01  -1.641349415666e+01  -2.076003020202e+01  -1.450545993191e+01  -1.899794963889e+01  -1.026480465065e+01  -1.772075477154e+01  -2.247109893899e+01  -2.282514543888e+01  -1.819518242734e+01  -2.690386671280e+01
  2.921459883236e+01  -1.029728502399e+01  -1.643040532718e+01  -2.077749938437e+01  -1.452358241512e+01  -1.901209586040e+01  -1.029735183229e+01  -1.773284787434e+01  -2.248324321273e+01  -2.284112900329e+01  -1.820690113486e+01  -2.691582223279e+01
  2.922172010008e+01  -1.032974441603e+01  -1.644728113191e+01  -2.079494152765e+01  -1.454166315374e+01  -1.902622261202e+01  -1.032976596818e+01  -1.774492819213e+01  -2.249536082422e+01  -2.285704798540e+01  -1.821860956322e+01  -2.692776867620e+01
  2.922884136780e+01  -1.036198380223e+01  -1.646412212935e+01  -2.081235677202e+01  -1.455970250449e+01  -1.904032999961e+01  -1.036204847899e+01  -1.775699581601e+01  -2.250745208890e+01  -2.287290330270e+01  -1.823030777077e+01  -2.693970608088e+01
  2.923596263553e+01  -1.039417637655e+01  -1.648092885049e+01  -2.082974525655e+01  -1.457770081945e+01  -1.905441812814e+01  -1.039420076193e+01  -1.776905083580e+01  -2.251951731687e+01  -2.288869585467e+01  -1.824199581531e+01  -2.695163448445e+01
  2.924308390325e+01  -1.042616169010e+01  -1.649770180092e+01  -2.084710711921e+01  -1.459565844605e+01  -1.906848710173e+01  -1.042622419117e+01  -1.778109334014e+01  -2.253155681297e+01  -2.290442652328e+01  -1.825367375411e+01  -2.696355392425e+01
  2.925020517097e+01  -1.045809314407e+01  -1.651444146271e+01  -2.086444249688e+01  -1.461357572716e+01  -1.908253702366e+01  -1.045812011844e+01  -1.779312341648e+01  -2.254357087694e+01  -2.292009617333e+01  -1.826534164389e+01  -2.697546443736e+01
  2.925732643870e+01  -1.048982958813e+01  -1.653114829615e+01  -2.088175152537e+01  -1.463145300121e+01  -1.909656799635e+01  -1.048988987344e+01  -1.780514115113e+01  -2.255555980349e+01  -2.293570565297e+01  -1.827699954084e+01  -2.698736606064e+01
  2.926444770642e+01  -1.052150543161e+01  -1.654782274132e+01  -2.089903433942e+01  -1.464929060224e+01  -1.911058012144e+01  -1.052153476437e+01  -1.781714662921e+01  -2.256752388242e+01  -2.295125579402e+01  -1.828864750063e+01  -2.699925883068e+01
  2.927156897414e+01  -1.055299804513e+01  -1.656446521952e+01  -2.091629107273e+01  -1.466708885997e+01  -1.912457349970e+01  -1.055305607837e+01  -1.782913993478e+01  -2.257946339875e+01  -2.296674741240e+01  -1.830028557840e+01  -2.701114278382e+01
  2.927869024187e+01  -1.058442360865e+01  -1.658107613457e+01  -2.093352185796e+01  -1.468484809987e+01  -1.913854823113e+01  -1.058445508201e+01  -1.784112115077e+01  -2.259137863278e+01  -2.298218130852e+01  -1.831191382881e+01  -2.702301795617e+01
  2.928581150959e+01  -1.061567727326e+01  -1.659765587402e+01  -2.095072682674e+01  -1.470256864327e+01  -1.915250441491e+01  -1.061573302165e+01  -1.785309035904e+01  -2.260326986021e+01  -2.299755826762e+01  -1.832353230599e+01  -2.703488438360e+01
  2.929293277731e+01  -1.064685771576e+01  -1.661420481023e+01  -2.096790610967e+01  -1.472025080737e+01  -1.916644214942e+01  -1.064689112396e+01  -1.786504764040e+01  -2.261513735224e+01  -2.301287906015e+01  -1.833514106357e+01  -2.704674210172e+01
  2.930005404503e+01  -1.067787716231e+01  -1.663072330135e+01  -2.098505983635e+01  -1.473789490535e+01  -1.918036153226e+01  -1.067793059628e+01  -1.787699307462e+01  -2.262698137565e+01  -2.302814444213e+01  -1.834674015471e+01  -2.705859114593e+01
  2.930717531276e+01  -1.070881747848e+01  -1.664721169229e+01  -2.100218813538e+01  -1.475550124645e+01  -1.919426266028e+01  -1.070885262705e+01  -1.788892674044e+01  -2.263880219289e+01  -2.304335515546e+01  -1.835832963207e+01  -2.707043155137e+01
  2.931429658048e+01  -1.073960729320e+01  -1.666367031551e+01  -2.101929113437e+01  -1.477307013596e+01  -1.920814562953e+01  -1.073965838621e+01  -1.790084871564e+01  -2.265060006220e+01  -2.305851192828e+01  -1.836990954783e+01  -2.708226335296e+01
  2.932141784820e+01  -1.077031232045e+01  -1.668009949184e+01  -2.103636895996e+01  -1.479060187540e+01  -1.922201053530e+01  -1.077034902556e+01  -1.791275907696e+01  -2.266237523766e+01  -2.307361547525e+01  -1.838147995370e+01  -2.709408658538e+01
  2.932853911593e+01  -1.080087695085e+01  -1.669649953114e+01  -2.105342173782e+01  -1.480809676248e+01  -1.923585747215e+01  -1.080092567916e+01  -1.792465790024e+01  -2.267412796929e+01  -2.308866649793e+01  -1.839304090093e+01  -2.710590128311e+01
  2.933566038365e+01  -1.083135137590e+01  -1.671287073304e+01  -2.107044959266e+01  -1.482555509121e+01  -1.924968653389e+01  -1.083138946370e+01  -1.793654526033e+01  -2.268585850313e+01  -2.310366568500e+01  -1.840459244030e+01  -2.711770748036e+01
  2.934278165137e+01  -1.086169513634e+01  -1.672921338746e+01  -2.108745264823e+01  -1.484297715196e+01  -1.926349781357e+01  -1.086174147882e+01  -1.794842123118e+01  -2.269756708132e+01  -2.311861371263e+01  -1.841613462213e+01  -2.712950521114e+01
  2.934990291910e+01  -1.089194350148e+01  -1.674552777524e+01  -2.110443102737e+01  -1.486036323151e+01  -1.927729140354e+01  -1.089198280752e+01  -1.796028588580e+01  -2.270925394220e+01  -2.313351124471e+01  -1.842766749631e+01  -2.714129450925e+01
  2.935702418682e+01  -1.092207057850e+01  -1.676181416860e+01  -2.112138485195e+01  -1.487771361312e+01  -1.929106739542e+01  -1.092211451643e+01  -1.797213929633e+01  -2.272091932035e+01  -2.314835893317e+01  -1.843919111226e+01  -2.715307540824e+01
  2.936414545454e+01  -1.095209728753e+01  -1.677807283170e+01  -2.113831424297e+01  -1.489502857657e+01  -1.930482588010e+01  -1.095213765620e+01  -1.798398153402e+01  -2.273256344668e+01  -2.316315741822e+01  -1.845070551899e+01  -2.716484794145e+01
  2.937126672227e+01  -1.098201174489e+01  -1.679430402101e+01  -2.115521932047e+01  -1.491230839821e+01  -1.931856694779e+01  -1.098205326178e+01  -1.799581266925e+01  -2.274418654852e+01  -2.317790732865e+01  -1.846221076504e+01  -2.717661214202e+01
  2.937838798999e+01  -1.101182106874e+01  -1.681050798577e+01  -2.117210020362e+01  -1.492955335107e+01  -1.933229068797e+01  -1.101186235277e+01  -1.800763277157e+01  -2.275578884966e+01  -2.319260928203e+01  -1.847370689856e+01  -2.718836804285e+01
  2.938550925771e+01  -1.104152685222e+01  -1.682668496836e+01  -2.118895701070e+01  -1.494676370483e+01  -1.934599718946e+01  -1.104156593369e+01  -1.801944190968e+01  -2.276737057045e+01  -2.320726388502e+01  -1.848519396724e+01  -2.720011567666e+01
  2.939263052544e+01  -1.107112293434e+01  -1.684283520466e+01  -2.120578985908e+01  -1.496393972594e+01  -1.935968654038e+01  -1.107116499431e+01  -1.803124015146e+01  -2.277893192786e+01  -2.322187173359e+01  -1.849667201838e+01  -2.721185507592e+01
  2.939975179316e+01  -1.110062387633e+01  -1.685895892439e+01  -2.122259886528e+01  -1.498108167764e+01  -1.937335882816e+01  -1.110066050993e+01  -1.804302756400e+01  -2.279047313552e+01  -2.323643341325e+01  -1.850814109887e+01  -2.722358627292e+01
  2.940687306088e+01  -1.113001073774e+01  -1.687505635141e+01  -2.123938414494e+01  -1.499818982004e+01  -1.938701413958e+01  -1.113005344164e+01  -1.805480421359e+01  -2.280199440382e+01  -2.325094949926e+01  -1.851960125516e+01  -2.723530929973e+01
  2.941399432860e+01  -1.115931056159e+01  -1.689112770402e+01  -2.125614581285e+01  -1.501526441011e+01  -1.940065256073e+01  -1.115934473667e+01  -1.806657016572e+01  -2.281349593996e+01  -2.326542055693e+01  -1.853105253332e+01  -2.724702418822e+01
  2.942111559633e+01  -1.118849210575e+01  -1.690717319523e+01  -2.127288398294e+01  -1.503230570180e+01  -1.941427417707e+01  -1.118853532856e+01  -1.807832548516e+01  -2.282497794800e+01  -2.327984714174e+01  -1.854249497903e+01  -2.725873097005e+01
  2.942823686405e+01  -1.121759442991e+01  -1.692319303302e+01  -2.128959876832e+01  -1.504931394605e+01  -1.942787907340e+01  -1.121762613750e+01  -1.809007023590e+01  -2.283644062895e+01  -2.329422979963e+01  -1.855392863756e+01  -2.727042967668e+01
  2.943535813177e+01  -1.124657444732e+01  -1.693918742054e+01  -2.130629028125e+01  -1.506628939082e+01  -1.944146733385e+01  -1.124661807058e+01  -1.810180448118e+01  -2.284788418079e+01  -2.330856906717e+01  -1.856535355379e+01  -2.728212033937e+01
  2.944247939950e+01  -1.127548278932e+01  -1.695515655639e+01  -2.132295863317e+01  -1.508323228119e+01  -1.945503904196e+01  -1.127551202201e+01  -1.811352828355e+01  -2.285930879856e+01  -2.332286547176e+01  -1.857676977222e+01  -2.729380298919e+01
  2.944960066722e+01  -1.130426496188e+01  -1.697110063479e+01  -2.133960393470e+01  -1.510014285936e+01  -1.946859428059e+01  -1.130430887338e+01  -1.812524170482e+01  -2.287071467440e+01  -2.333711953187e+01  -1.858817733698e+01  -2.730547765701e+01
  2.945672193494e+01  -1.133298274207e+01  -1.698701984577e+01  -2.135622629566e+01  -1.511702136469e+01  -1.948213313201e+01  -1.133300949391e+01  -1.813694480611e+01  -2.288210199760e+01  -2.335133175715e+01  -1.859957629182e+01  -2.731714437349e+01
  2.946384320267e+01  -1.136157064730e+01  -1.700291437538e+01  -2.137282582508e+01  -1.513386803380e+01  -1.949565567785e+01  -1.136161474068e+01  -1.814863764783e+01  -2.289347095468e+01  -2.336550264869e+01  -1.861096668010e+01  -2.732880316911e+01
  2.947096447039e+01  -1.139010119248e+01  -1.701878440584e+01  -2.138940263116e+01  -1.515068310054e+01  -1.950916199913e+01  -1.139012545885e+01  -1.816032028974e+01  -2.290482172941e+01  -2.337963269920e+01  -1.862234854484e+01  -2.734045407417e+01
  2.947808573811e+01  -1.141849830742e+01  -1.703463011572e+01  -2.140595682136e+01  -1.516746679609e+01  -1.952265217627e+01  -1.141854248190e+01  -1.817199279090e+01  -2.291615450289e+01  -2.339372239312e+01  -1.863372192869e+01  -2.735209711874e+01
  2.948520700584e+01  -1.144684485428e+01  -1.705045168008e+01  -2.142248850233e+01  -1.518421934895e+01  -1.953612628909e+01  -1.144686663183e+01  -1.818365520975e+01  -2.292746945358e+01  -2.340777220687e+01  -1.864508687393e+01  -2.736373233276e+01
  2.949232827356e+01  -1.147505455936e+01  -1.706624927059e+01  -2.143899777996e+01  -1.520094098503e+01  -1.954958441681e+01  -1.147509871937e+01  -1.819530760405e+01  -2.293876675733e+01  -2.342178260897e+01  -1.865644342250e+01  -2.737535974593e+01
  2.949944954128e+01  -1.150322025770e+01  -1.708202305573e+01  -2.145548475939e+01  -1.521763192767e+01  -1.956302663805e+01  -1.150323954423e+01  -1.820695003094e+01  -2.295004658751e+01  -2.343575406022e+01  -1.866779161599e+01  -2.738697938779e+01
  2.950657080900e+01  -1.153124584029e+01  -1.709777320085e+01  -2.147194954499e+01  -1.523429239766e+01  -1.957645303086e+01  -1.153128989526e+01  -1.821858254694e+01  -2.296130911494e+01  -2.344968701387e+01  -1.867913149563e+01  -2.739859128770e+01
  2.951369207673e+01  -1.155923375624e+01  -1.711349986832e+01  -2.148839224038e+01  -1.525092261330e+01  -1.958986367272e+01  -1.155925055065e+01  -1.823020520794e+01  -2.297255450803e+01  -2.346358191576e+01  -1.869046310231e+01  -2.741019547482e+01
  2.952081334445e+01  -1.158707841413e+01  -1.712920321764e+01  -2.150481294845e+01  -1.526752279044e+01  -1.960325864053e+01  -1.158712227815e+01  -1.824181806924e+01  -2.298378293279e+01  -2.347743920447e+01  -1.870178647661e+01  -2.742179197815e+01
  2.952793461217e+01  -1.161489153305e+01  -1.714488340557e+01  -2.152121177136e+01  -1.528409314249e+01  -1.961663801060e+01  -1.161490583524e+01  -1.825342118553e+01  -2.299499455285e+01  -2.349125931149e+01  -1.871310165875e+01  -2.743338082649e+01
  2.953505587990e+01  -1.164255837773e+01  -1.716054058618e+01  -2.153758881053e+01  -1.530063388050e+01  -1.963000185872e+01  -1.164260196935e+01  -1.826501461093e+01  -2.300618952956e+01  -2.350504266136e+01  -1.872440868861e+01  -2.744496204849e+01
  2.954217714762e+01  -1.167019960714e+01  -1.717617491099e+01  -2.155394416667e+01  -1.531714521313e+01  -1.964335026009e+01  -1.167021141796e+01  -1.827659839896e+01  -2.301736802198e+01  -2.351878967177e+01  -1.873570760578e+01  -2.745653567261e+01
