  4.44888770e+00  -9.45593327e-01   9.32297008e+00   4.19980328e+00
  4.45590676e+00  -1.00204103e+00   9.19956788e+00   4.12484530e+00
  4.46292582e+00  -1.05650766e+00   9.08148825e+00   4.05312609e+00
  4.46994487e+00  -1.10912124e+00   8.96838515e+00   3.98443523e+00
  4.47696393e+00  -1.15999892e+00   8.85994202e+00   3.91858017e+00
  4.48398298e+00  -1.20924809e+00   8.75586862e+00   3.85538441e+00
  4.49100204e+00  -1.25696741e+00   8.65589841e+00   3.79468585e+00
  4.49802110e+00  -1.30324764e+00   8.55978615e+00   3.73633533e+00
  4.50504015e+00  -1.34817243e+00   8.46730581e+00   3.68019537e+00
  4.51205921e+00  -1.39181903e+00   8.37824876e+00   3.62613909e+00
  4.51907826e+00  -1.43425884e+00   8.29242206e+00   3.57404914e+00
  4.52609732e+00  -1.47555800e+00   8.20964709e+00   3.52381688e+00
  4.53311637e+00  -1.51577784e+00   8.12975819e+00   3.47534154e+00
  4.54013543e+00  -1.55497533e+00   8.05260151e+00   3.42852955e+00
  4.54715449e+00  -1.59320344e+00   7.97803402e+00   3.38329391e+00
  4.55417354e+00  -1.63051150e+00   7.90592252e+00   3.33955360e+00
  4.56119260e+00  -1.66694550e+00   7.83614284e+00   3.29723308e+00
  4.56821165e+00  -1.70254837e+00   7.76857907e+00   3.25626185e+00
  4.57523071e+00  -1.73736024e+00   7.70312290e+00   3.21657404e+00
  4.58224977e+00  -1.77141866e+00   7.63967300e+00   3.17810798e+00
  4.58926882e+00  -1.80475878e+00   7.57813446e+00   3.14080596e+00
  4.59628788e+00  -1.83741359e+00   7.51841832e+00   3.10461384e+00
  4.60330693e+00  -1.86941403e+00   7.46044105e+00   3.06948082e+00
  4.61032599e+00  -1.90078920e+00   7.40412420e+00   3.03535917e+00
  4.61734504e+00  -1.93156643e+00   7.34939399e+00   3.00220400e+00
  4.62436410e+00  -1.96177149e+00   7.29618097e+00   2.96997306e+00
  4.63138316e+00  -1.99142863e+00   7.24441973e+00   2.93862654e+00
  4.63840221e+00  -2.02056073e+00   7.19404857e+00   2.90812692e+00
  4.64542127e+00  -2.04918939e+00   7.14500927e+00   2.87843877e+00
  4.65244032e+00  -2.07733501e+00   7.09724684e+00   2.84952863e+00
  4.65945938e+00  -2.10501688e+00   7.05070930e+00   2.82136486e+00
  4.66647844e+00  -2.13225325e+00   7.00534746e+00   2.79391754e+00
  4.67349749e+00  -2.15906141e+00   6.96111477e+00   2.76715834e+00
  4.68051655e+00  -2.18545773e+00   6.91796712e+00   2.74106042e+00
  4.68753560e+00  -2.21145773e+00   6.87586267e+00   2.71559832e+00
  4.69455466e+00  -2.23707617e+00   6.83476175e+00   2.69074789e+00
  4.70157371e+00  -2.26232703e+00   6.79462667e+00   2.66648620e+00
  4.70859277e+00  -2.28722362e+00   6.75542163e+00   2.64279146e+00
  4.71561183e+00  -2.31177858e+00   6.71711260e+00   2.61964296e+00
  4.72263088e+00  -2.33600395e+00   6.67966720e+00   2.59702098e+00
  4.72964994e+00  -2.35991119e+00   6.64305460e+00   2.57490676e+00
  4.73666899e+00  -2.38351121e+00   6.60724545e+00   2.55328244e+00
  4.74368805e+00  -2.40681442e+00   6.57221177e+00   2.53213099e+00
  4.75070711e+00  -2.42983074e+00   6.53792687e+00   2.51143616e+00
  4.75772616e+00  -2.45256965e+00   6.50436530e+00   2.49118245e+00
  4.76474522e+00  -2.47504019e+00   6.47150275e+00   2.47135506e+00
  4.77176427e+00  -2.49725100e+00   6.43931601e+00   2.45193987e+00
  4.77878333e+00  -2.51921035e+00   6.40778289e+00   2.43292337e+00
  4.78580238e+00  -2.54092613e+00   6.37688218e+00   2.41429264e+00
  4.79282144e+00  -2.56240591e+00   6.34659358e+00   2.39603532e+00
  4.79984050e+00  -2.58365692e+00   6.31689768e+00   2.37813958e+00
  4.80685955e+00  -2.60468610e+00   6.28777586e+00   2.36059410e+00
  4.81387861e+00  -2.62550009e+00   6.25921031e+00   2.34338803e+00
  4.82089766e+00  -2.64610526e+00   6.23118395e+00   2.32651096e+00
  4.82791672e+00  -2.66650771e+00   6.20368040e+00   2.30995293e+00
  4.83493578e+00  -2.68671332e+00   6.17668396e+00   2.29370436e+00
  4.84195483e+00  -2.70672771e+00   6.15017953e+00   2.27775606e+00
  4.84897389e+00  -2.72655628e+00   6.12415264e+00   2.26209922e+00
  4.85599294e+00  -2.74620424e+00   6.09858939e+00   2.24672537e+00
  4.86301200e+00  -2.76567656e+00   6.07347641e+00   2.23162636e+00
  4.87003105e+00  -2.78497807e+00   6.04880085e+00   2.21679438e+00
  4.87705011e+00  -2.80411336e+00   6.02455036e+00   2.20222188e+00
  4.88406917e+00  -2.82308690e+00   6.00071305e+00   2.18790163e+00
  4.89108822e+00  -2.84190295e+00   5.97727748e+00   2.17382667e+00
  4.89810728e+00  -2.86056564e+00   5.95423263e+00   2.15999027e+00
  4.90512633e+00  -2.87907895e+00   5.93156790e+00   2.14638597e+00
  4.91214539e+00  -2.89744669e+00   5.90927307e+00   2.13300755e+00
  4.91916445e+00  -2.91567257e+00   5.88733828e+00   2.11984900e+00
  4.92618350e+00  -2.93376013e+00   5.86575403e+00   2.10690453e+00
  4.93320256e+00  -2.95171281e+00   5.84451117e+00   2.09416856e+00
  4.94022161e+00  -2.96953394e+00   5.82360085e+00   2.08163570e+00
  4.94724067e+00  -2.98722670e+00   5.80301455e+00   2.06930075e+00
  4.95425972e+00  -3.00479419e+00   5.78274403e+00   2.05715870e+00
  4.96127878e+00  -3.02223939e+00   5.76278134e+00   2.04520469e+00
  4.96829784e+00  -3.03956519e+00   5.74311880e+00   2.03343404e+00
  4.97531689e+00  -3.05677439e+00   5.72374897e+00   2.02184223e+00
  4.98233595e+00  -3.07386967e+00   5.70466469e+00   2.01042487e+00
  4.98935500e+00  -3.09085364e+00   5.68585903e+00   1.99917775e+00
  4.99637406e+00  -3.10772884e+00   5.66732525e+00   1.98809676e+00
  5.00339312e+00  -3.12449770e+00   5.64905689e+00   1.97717795e+00
  5.01041217e+00  -3.14116259e+00   5.63104765e+00   1.96641749e+00
  5.01743123e+00  -3.15772581e+00   5.61329145e+00   1.95581166e+00
  5.02445028e+00  -3.17418956e+00   5.59578241e+00   1.94535689e+00
  5.03146934e+00  -3.19055600e+00   5.57851483e+00   1.93504968e+00
  5.03848839e+00  -3.20682721e+00   5.56148317e+00   1.92488667e+00
  5.04550745e+00  -3.22300522e+00   5.54468209e+00   1.91486460e+00
  5.05252651e+00  -3.23909197e+00   5.52810640e+00   1.90498030e+00
  5.05954556e+00  -3.25508938e+00   5.51175107e+00   1.89523069e+00
  5.06656462e+00  -3.27099929e+00   5.49561123e+00   1.88561282e+00
  5.07358367e+00  -3.28682348e+00   5.47968213e+00   1.87612378e+00
  5.08060273e+00  -3.30256369e+00   5.46395920e+00   1.86676078e+00
  5.08762179e+00  -3.31822161e+00   5.44843798e+00   1.85752109e+00
  5.09464084e+00  -3.33379887e+00   5.43311414e+00   1.84840209e+00
  5.10165990e+00  -3.34929706e+00   5.41798349e+00   1.83940121e+00
  5.10867895e+00  -3.36471773e+00   5.40304196e+00   1.83051596e+00
  5.11569801e+00  -3.38006239e+00   5.38828558e+00   1.82174392e+00
  5.12271706e+00  -3.39533248e+00   5.37371051e+00   1.81308275e+00
  5.12973612e+00  -3.41052943e+00   5.35931301e+00   1.80453017e+00
  5.13675518e+00  -3.42565462e+00   5.34508945e+00   1.79608395e+00
  5.14377423e+00  -3.44070939e+00   5.33103630e+00   1.78774195e+00
  5.15079329e+00  -3.45569504e+00   5.31715013e+00   1.77950206e+00
  5.15781234e+00  -3.47061285e+00   5.30342759e+00   1.77136225e+00
  5.16483140e+00  -3.48546406e+00   5.28986544e+00   1.76332053e+00
  5.17185045e+00  -3.50024986e+00   5.27646053e+00   1.75537498e+00
  5.17886951e+00  -3.51497143e+00   5.26320977e+00   1.74752371e+00
  5.18588857e+00  -3.52962991e+00   5.25011018e+00   1.73976490e+00
  5.19290762e+00  -3.54422641e+00   5.23715883e+00   1.73209677e+00
  5.19992668e+00  -3.55876201e+00   5.22435290e+00   1.72451758e+00
  5.20694573e+00  -3.57323778e+00   5.21168963e+00   1.71702565e+00
  5.21396479e+00  -3.58765473e+00   5.19916631e+00   1.70961934e+00
  5.22098385e+00  -3.60201387e+00   5.18678034e+00   1.70229703e+00
  5.22800290e+00  -3.61631619e+00   5.17452915e+00   1.69505719e+00
  5.23502196e+00  -3.63056262e+00   5.16241027e+00   1.68789827e+00
  5.24204101e+00  -3.64475411e+00   5.15042126e+00   1.68081880e+00
  5.24906007e+00  -3.65889155e+00   5.13855976e+00   1.67381733e+00
  5.25607912e+00  -3.67297584e+00   5.12682347e+00   1.66689246e+00
  5.26309818e+00  -3.68700783e+00   5.11521013e+00   1.66004281e+00
  5.27011724e+00  -3.70098837e+00   5.10371756e+00   1.65326704e+00
  5.27713629e+00  -3.71491828e+00   5.09234361e+00   1.64656384e+00
  5.28415535e+00  -3.72879837e+00   5.08108619e+00   1.63993193e+00
  5.29117440e+00  -3.74262941e+00   5.06994328e+00   1.63337008e+00
  5.29819346e+00  -3.75641218e+00   5.05891289e+00   1.62687706e+00
  5.30521252e+00  -3.77014742e+00   5.04799306e+00   1.62045169e+00
  5.31223157e+00  -3.78383587e+00   5.03718192e+00   1.61409280e+00
  5.31925063e+00  -3.79747823e+00   5.02647761e+00   1.60779928e+00
  5.32626968e+00  -3.81107521e+00   5.01587832e+00   1.60157001e+00
  5.33328874e+00  -3.82462748e+00   5.00538229e+00   1.59540391e+00
  5.34030779e+00  -3.83813571e+00   4.99498780e+00   1.58929993e+00
  5.34732685e+00  -3.85160057e+00   4.98469316e+00   1.58325704e+00
  5.35434591e+00  -3.86502267e+00   4.97449672e+00   1.57727424e+00
  5.36136496e+00  -3.87840265e+00   4.96439689e+00   1.57135053e+00
  5.36838402e+00  -3.89174112e+00   4.95439209e+00   1.56548496e+00
  5.37540307e+00  -3.90503867e+00   4.94448079e+00   1.55967659e+00
  5.38242213e+00  -3.91829589e+00   4.93466147e+00   1.55392449e+00
  5.38944119e+00  -3.93151334e+00   4.92493268e+00   1.54822778e+00
  5.39646024e+00  -3.94469159e+00   4.91529297e+00   1.54258557e+00
  5.40347930e+00  -3.95783118e+00   4.90574095e+00   1.53699699e+00
  5.41049835e+00  -3.97093265e+00   4.89627524e+00   1.53146122e+00
  5.41751741e+00  -3.98399652e+00   4.88689449e+00   1.52597742e+00
  5.42453646e+00  -3.99702331e+00   4.87759740e+00   1.52054479e+00
  5.43155552e+00  -4.01001352e+00   4.86838266e+00   1.51516255e+00
  5.43857458e+00  -4.02296764e+00   4.85924903e+00   1.50982992e+00
  5.44559363e+00  -4.03588615e+00   4.85019527e+00   1.50454614e+00
  5.45261269e+00  -4.04876953e+00   4.84122018e+00   1.49931048e+00
  5.45963174e+00  -4.06161824e+00   4.83232257e+00   1.49412221e+00
  5.46665080e+00  -4.07443273e+00   4.82350128e+00   1.48898063e+00
  5.47366986e+00  -4.08721345e+00   4.81475519e+00   1.48388504e+00
  5.48068891e+00  -4.09996084e+00   4.80608318e+00   1.47883476e+00
  5.48770797e+00  -4.11267531e+00   4.79748417e+00   1.47382913e+00
  5.49472702e+00  -4.12535730e+00   4.78895709e+00   1.46886748e+00
  5.50174608e+00  -4.13800720e+00   4.78050090e+00   1.46394919e+00
  5.50876513e+00  -4.15062544e+00   4.77211458e+00   1.45907363e+00
  5.51578419e+00  -4.16321239e+00   4.76379712e+00   1.45424018e+00
  5.52280325e+00  -4.17576844e+00   4.75554755e+00   1.44944824e+00
  5.52982230e+00  -4.18829399e+00   4.74736489e+00   1.44469722e+00
  5.53684136e+00  -4.20078939e+00   4.73924822e+00   1.43998655e+00
  5.54386041e+00  -4.21325502e+00   4.73119660e+00   1.43531565e+00
  5.55087947e+00  -4.22569124e+00   4.72320913e+00   1.43068397e+00
  5.55789853e+00  -4.23809839e+00   4.71528492e+00   1.42609097e+00
  5.56491758e+00  -4.25047683e+00   4.70742310e+00   1.42153611e+00
  5.57193664e+00  -4.26282689e+00   4.69962281e+00   1.41701886e+00
  5.57895569e+00  -4.27514891e+00   4.69188321e+00   1.41253872e+00
  5.58597475e+00  -4.28744321e+00   4.68420348e+00   1.40809517e+00
  5.59299380e+00  -4.29971012e+00   4.67658282e+00   1.40368772e+00
  5.60001286e+00  -4.31194995e+00   4.66902043e+00   1.39931590e+00
  5.60703192e+00  -4.32416301e+00   4.66151553e+00   1.39497921e+00
  5.61405097e+00  -4.33634961e+00   4.65406737e+00   1.39067719e+00
  5.62107003e+00  -4.34851004e+00   4.64667519e+00   1.38640939e+00
  5.62808908e+00  -4.36064460e+00   4.63933826e+00   1.38217534e+00
  5.63510814e+00  -4.37275358e+00   4.63205586e+00   1.37797462e+00
  5.64212720e+00  -4.38483727e+00   4.62482727e+00   1.37380678e+00
  5.64914625e+00  -4.39689593e+00   4.61765182e+00   1.36967140e+00
  5.65616531e+00  -4.40892985e+00   4.61052880e+00   1.36556805e+00
  5.66318436e+00  -4.42093930e+00   4.60345756e+00   1.36149634e+00
  5.67020342e+00  -4.43292453e+00   4.59643743e+00   1.35745585e+00
  5.67722247e+00  -4.44488582e+00   4.58946777e+00   1.35344618e+00
  5.68424153e+00  -4.45682341e+00   4.58254794e+00   1.34946695e+00
  5.69126059e+00  -4.46873756e+00   4.57567732e+00   1.34551778e+00
  5.69827964e+00  -4.48062852e+00   4.56885530e+00   1.34159828e+00
  5.70529870e+00  -4.49249652e+00   4.56208127e+00   1.33770809e+00
  5.71231775e+00  -4.50434181e+00   4.55535464e+00   1.33384684e+00
  5.71933681e+00  -4.51616463e+00   4.54867483e+00   1.33001418e+00
  5.72635587e+00  -4.52796520e+00   4.54204127e+00   1.32620976e+00
  5.73337492e+00  -4.53974376e+00   4.53545340e+00   1.32243322e+00
  5.74039398e+00  -4.55150053e+00   4.52891066e+00   1.31868424e+00
  5.74741303e+00  -4.56323572e+00   4.52241252e+00   1.31496248e+00
  5.75443209e+00  -4.57494956e+00   4.51595843e+00   1.31126761e+00
  5.76145114e+00  -4.58664226e+00   4.50954788e+00   1.30759930e+00
  5.76847020e+00  -4.59831403e+00   4.50318035e+00   1.30395725e+00
  5.77548926e+00  -4.60996508e+00   4.49685533e+00   1.30034114e+00
  5.78250831e+00  -4.62159561e+00   4.49057232e+00   1.29675066e+00
  5.78952737e+00  -4.63320582e+00   4.48433084e+00   1.29318551e+00
  5.79654642e+00  -4.64479591e+00   4.47813039e+00   1.28964539e+00
  5.80356548e+00  -4.65636607e+00   4.47197051e+00   1.28613003e+00
  5.81058454e+00  -4.66791650e+00   4.46585073e+00   1.28263911e+00
  5.81760359e+00  -4.67944739e+00   4.45977059e+00   1.27917238e+00
  5.82462265e+00  -4.69095891e+00   4.45372964e+00   1.27572954e+00
  5.83164170e+00  -4.70245126e+00   4.44772743e+00   1.27231032e+00
  5.83866076e+00  -4.71392461e+00   4.44176353e+00   1.26891446e+00
  5.84567981e+00  -4.72537914e+00   4.43583750e+00   1.26554168e+00
  5.85269887e+00  -4.73681503e+00   4.42994893e+00   1.26219174e+00
  5.85971793e+00  -4.74823245e+00   4.42409739e+00   1.25886437e+00
  5.86673698e+00  -4.75963157e+00   4.41828248e+00   1.25555932e+00
  5.87375604e+00  -4.77101255e+00   4.41250378e+00   1.25227635e+00
  5.88077509e+00  -4.78237556e+00   4.40676091e+00   1.24901520e+00
  5.88779415e+00  -4.79372076e+00   4.40105347e+00   1.24577564e+00
  5.89481321e+00  -4.80504832e+00   4.39538108e+00   1.24255742e+00
  5.90183226e+00  -4.81635839e+00   4.38974336e+00   1.23936033e+00
  5.90885132e+00  -4.82765113e+00   4.38413993e+00   1.23618412e+00
  5.91587037e+00  -4.83892668e+00   4.37857042e+00   1.23302857e+00
  5.92288943e+00  -4.85018521e+00   4.37303448e+00   1.22989346e+00
  5.92990848e+00  -4.86142686e+00   4.36753174e+00   1.22677857e+00
  5.93692754e+00  -4.87265177e+00   4.36206186e+00   1.22368368e+00
  5.94394660e+00  -4.88386010e+00   4.35662449e+00   1.22060858e+00
  5.95096565e+00  -4.89505199e+00   4.35121928e+00   1.21755306e+00
  5.95798471e+00  -4.90622757e+00   4.34584591e+00   1.21451690e+00
  5.96500376e+00  -4.91738699e+00   4.34050403e+00   1.21149992e+00
  5.97202282e+00  -4.92853038e+00   4.33519333e+00   1.20850191e+00
  5.97904188e+00  -4.93965788e+00   4.32991348e+00   1.20552266e+00
  5.98606093e+00  -4.95076962e+00   4.32466417e+00   1.20256199e+00
  5.99307999e+00  -4.96186573e+00   4.31944509e+00   1.19961970e+00
  6.00009904e+00  -4.97294635e+00   4.31425592e+00   1.19669561e+00
  6.00711810e+00  -4.98401160e+00   4.30909636e+00   1.19378952e+00
  6.01413715e+00  -4.99506161e+00   4.30396612e+00   1.19090125e+00
  6.02115621e+00  -5.00609650e+00   4.29886490e+00   1.18803063e+00
  6.02817527e+00  -5.01711639e+00   4.29379241e+00   1.18517747e+00
  6.03519432e+00  -5.02812142e+00   4.28874837e+00   1.18234160e+00
  6.04221338e+00  -5.03911169e+00   4.28373248e+00   1.17952284e+00
  6.04923243e+00  -5.05008733e+00   4.27874449e+00   1.17672103e+00
  6.05625149e+00  -5.06104845e+00   4.27378410e+00   1.17393598e+00
  6.06327055e+00  -5.07199517e+00   4.26885105e+00   1.17116755e+00
  6.07028960e+00  -5.08292760e+00   4.26394507e+00   1.16841555e+00
  6.07730866e+00  -5.09384586e+00   4.25906591e+00   1.16567984e+00
  6.08432771e+00  -5.10475005e+00   4.25421330e+00   1.16296025e+00
  6.09134677e+00  -5.11564029e+00   4.24938698e+00   1.16025662e+00
  6.09836582e+00  -5.12651668e+00   4.24458670e+00   1.15756880e+00
  6.10538488e+00  -5.13737933e+00   4.23981222e+00   1.15489664e+00
  6.11240394e+00  -5.14822835e+00   4.23506329e+00   1.15223998e+00
  6.11942299e+00  -5.15906384e+00   4.23033967e+00   1.14959868e+00
  6.12644205e+00  -5.16988590e+00   4.22564111e+00   1.14697258e+00
  6.13346110e+00  -5.18069464e+00   4.22096739e+00   1.14436155e+00
  6.14048016e+00  -5.19149015e+00   4.21631827e+00   1.14176544e+00
  6.14749922e+00  -5.20227254e+00   4.21169352e+00   1.13918410e+00
  6.15451827e+00  -5.21304190e+00   4.20709292e+00   1.13661741e+00
  6.16153733e+00  -5.22379833e+00   4.20251624e+00   1.13406521e+00
  6.16855638e+00  -5.23454192e+00   4.19796326e+00   1.13152739e+00
  6.17557544e+00  -5.24527277e+00   4.19343377e+00   1.12900379e+00
  6.18259449e+00  -5.25599098e+00   4.18892754e+00   1.12649430e+00
  6.18961355e+00  -5.26669663e+00   4.18444438e+00   1.12399877e+00
  6.19663261e+00  -5.27738982e+00   4.17998406e+00   1.12151709e+00
  6.20365166e+00  -5.28807064e+00   4.17554639e+00   1.11904912e+00
  6.21067072e+00  -5.29873917e+00   4.17113115e+00   1.11659474e+00
  6.21768977e+00  -5.30939550e+00   4.16673816e+00   1.11415382e+00
  6.22470883e+00  -5.32003973e+00   4.16236720e+00   1.11172625e+00
  6.23172788e+00  -5.33067193e+00   4.15801809e+00   1.10931189e+00
  6.23874694e+00  -5.34129220e+00   4.15369063e+00   1.10691064e+00
  6.24576600e+00  -5.35190061e+00   4.14938463e+00   1.10452238e+00
  6.25278505e+00  -5.36249725e+00   4.14509990e+00   1.10214698e+00
  6.25980411e+00  -5.37308220e+00   4.14083626e+00   1.09978433e+00
  6.26682316e+00  -5.38365554e+00   4.13659352e+00   1.09743433e+00
  6.27384222e+00  -5.39421735e+00   4.13237150e+00   1.09509685e+00
  6.28086128e+00  -5.40476772e+00   4.12817001e+00   1.09277180e+00
  6.28788033e+00  -5.41530671e+00   4.12398890e+00   1.09045905e+00
  6.29489939e+00  -5.42583442e+00   4.11982797e+00   1.08815850e+00
  6.30191844e+00  -5.43635091e+00   4.11568705e+00   1.08587005e+00
  6.30893750e+00  -5.44685625e+00   4.11156599e+00   1.08359358e+00
  6.31595655e+00  -5.45735054e+00   4.10746459e+00   1.08132901e+00
  6.32297561e+00  -5.46783383e+00   4.10338271e+00   1.07907621e+00
  6.32999467e+00  -5.47830621e+00   4.09932018e+00   1.07683510e+00
  6.33701372e+00  -5.48876774e+00   4.09527683e+00   1.07460557e+00
  6.34403278e+00  -5.49921850e+00   4.09125250e+00   1.07238752e+00
  6.35105183e+00  -5.50965856e+00   4.08724704e+00   1.07018085e+00
  6.35807089e+00  -5.52008799e+00   4.08326028e+00   1.06798548e+00
  6.36508995e+00  -5.53050686e+00   4.07929208e+00   1.06580130e+00
  6.37210900e+00  -5.54091523e+00   4.07534227e+00   1.06362821e+00
  6.37912806e+00  -5.55131318e+00   4.07141072e+00   1.06146613e+00
  6.38614711e+00  -5.56170077e+00   4.06749726e+00   1.05931497e+00
  6.39316617e+00  -5.57207807e+00   4.06360176e+00   1.05717462e+00
  6.40018522e+00  -5.58244514e+00   4.05972406e+00   1.05504501e+00
  6.40720428e+00  -5.59280206e+00   4.05586403e+00   1.05292604e+00
  6.41422334e+00  -5.60314888e+00   4.05202151e+00   1.05081763e+00
  6.42124239e+00  -5.61348567e+00   4.04819637e+00   1.04871969e+00
  6.42826145e+00  -5.62381249e+00   4.04438847e+00   1.04663212e+00
  6.43528050e+00  -5.63412941e+00   4.04059768e+00   1.04455486e+00
  6.44229956e+00  -5.64443648e+00   4.03682384e+00   1.04248781e+00
  6.44931862e+00  -5.65473377e+00   4.03306684e+00   1.04043090e+00
  6.45633767e+00  -5.66502134e+00   4.02932654e+00   1.03838403e+00
  6.46335673e+00  -5.67529925e+00   4.02560280e+00   1.03634713e+00
  6.47037578e+00  -5.68556756e+00   4.02189550e+00   1.03432011e+00
  6.47739484e+00  -5.69582632e+00   4.01820451e+00   1.03230291e+00
  6.48441389e+00  -5.70607560e+00   4.01452970e+00   1.03029544e+00
  6.49143295e+00  -5.71631546e+00   4.01087094e+00   1.02829762e+00
  6.49845201e+00  -5.72654594e+00   4.00722812e+00   1.02630938e+00
  6.50547106e+00  -5.73676711e+00   4.00360110e+00   1.02433063e+00
  6.51249012e+00  -5.74697902e+00   3.99998977e+00   1.02236132e+00
  6.51950917e+00  -5.75718173e+00   3.99639401e+00   1.02040135e+00
  6.52652823e+00  -5.76737529e+00   3.99281369e+00   1.01845067e+00
  6.53354729e+00  -5.77755976e+00   3.98924871e+00   1.01650919e+00
  6.54056634e+00  -5.78773520e+00   3.98569894e+00   1.01457684e+00
  6.54758540e+00  -5.79790164e+00   3.98216426e+00   1.01265356e+00
  6.55460445e+00  -5.80805916e+00   3.97864458e+00   1.01073927e+00
  6.56162351e+00  -5.81820779e+00   3.97513976e+00   1.00883391e+00
  6.56864256e+00  -5.82834760e+00   3.97164971e+00   1.00693740e+00
  6.57566162e+00  -5.83847862e+00   3.96817431e+00   1.00504968e+00
  6.58268068e+00  -5.84860093e+00   3.96471346e+00   1.00317068e+00
  6.58969973e+00  -5.85871455e+00   3.96126703e+00   1.00130033e+00
  6.59671879e+00  -5.86881955e+00   3.95783494e+00   9.99438576e-01
  6.60373784e+00  -5.87891597e+00   3.95441707e+00   9.97585343e-01
  6.61075690e+00  -5.88900387e+00   3.95101332e+00   9.95740569e-01
  6.61777596e+00  -5.89908328e+00   3.94762358e+00   9.93904191e-01
  6.62479501e+00  -5.90915427e+00   3.94424776e+00   9.92076145e-01
  6.63181407e+00  -5.91921687e+00   3.94088575e+00   9.90256371e-01
  6.63883312e+00  -5.92927113e+00   3.93753745e+00   9.88444805e-01
  6.64585218e+00  -5.93931710e+00   3.93420277e+00   9.86641387e-01
  6.65287123e+00  -5.94935483e+00   3.93088160e+00   9.84846057e-01
  6.65989029e+00  -5.95938436e+00   3.92757385e+00   9.83058754e-01
  6.66690935e+00  -5.96940574e+00   3.92427942e+00   9.81279420e-01
  6.67392840e+00  -5.97941902e+00   3.92099823e+00   9.79507997e-01
  6.68094746e+00  -5.98942423e+00   3.91773016e+00   9.77744426e-01
  6.68796651e+00  -5.99942142e+00   3.91447514e+00   9.75988650e-01
  6.69498557e+00  -6.00941063e+00   3.91123306e+00   9.74240613e-01
  6.70200463e+00  -6.01939192e+00   3.90800385e+00   9.72500258e-01
  6.70902368e+00  -6.02936531e+00   3.90478740e+00   9.70767530e-01
  6.71604274e+00  -6.03933086e+00   3.90158363e+00   9.69042374e-01
  6.72306179e+00  -6.04928861e+00   3.89839245e+00   9.67324735e-01
  6.73008085e+00  -6.05923860e+00   3.89521377e+00   9.65614559e-01
